day,start,hight,low,end
2020/1/9,586,586.2,578.6,580
2020/1/10,580.7,581.7,577.7,578.2
2020/1/14,582.8,582.8,576.5,579
2020/1/15,574.7,579.2,574.2,578.9
2020/1/16,576,577.9,575.5,575.5
2020/1/17,578.3,582.7,577.2,582.6
2020/1/20,584.7,585.7,583,583.1
2020/1/21,582.5,582.8,579.2,582.6
2020/1/22,575,582,575,582
2020/1/23,578.1,578.9,575.9,576.8
2020/1/24,575.9,576.3,572.9,574
2020/1/27,565,568.6,563,566.5
2020/1/28,562.2,567,560.8,566.3
2020/1/29,564.3,569.8,563.5,568
2020/1/30,564,566.4,561.9,565.5
2020/1/31,569.2,574,567.8,568.5
2020/2/3,560,567.1,559.5,564.9
2020/2/4,560.3,568.2,560.1,568
2020/2/5,566.9,573.4,566.7,570.6
2020/2/6,581.5,583,579.2,580.9
2020/2/7,579.9,580.5,576.9,579.4
2020/2/10,573.7,579.8,573.6,577.1
2020/2/12,573,573.4,567.8,572.5
2020/2/13,570.2,572.4,569.2,572.3
2020/2/14,569.7,572.3,568.1,572.3
2020/2/17,567.2,570.5,566.2,569.4
2020/2/18,567,569.9,563.6,565.8
2020/2/19,564.7,565.4,560.2,560.6
2020/2/20,561.3,566.9,561.2,562.8
2020/2/21,564.5,569.6,564,566.3
2020/2/25,545.5,558.6,545.3,556.3
2020/2/26,549.5,552.2,545.5,551.7
2020/2/27,545.5,550.1,543.3,544.6
2020/2/28,530,531.9,523,531.9
2020/3/2,522.5,530.2,516.8,526.4
2020/3/3,531.5,532.5,520.1,520.1
2020/3/4,506,512.1,504.6,508.4
2020/3/5,509.9,510.4,503.3,505.9
2020/3/6,492,494.9,485.7,487.4
2020/3/9,460,464.8,427.3,432.4
2020/3/10,432.4,448.4,412.1,439.7
2020/3/11,439,452,435.8,442.6
2020/3/12,431,432,415,418.4
2020/3/13,385.7,411.2,382.8,397.1
2020/3/16,398,412,385.5,394.5
2020/3/17,385,397.4,380.4,392.2
2020/3/18,397.3,407.7,385,385
2020/3/19,392.3,397.7,383,383.5
2020/3/23,380,400.2,380,397.4
2020/3/24,412,422.9,408.3,420.9
2020/3/25,436.9,450,432.4,448.7
2020/3/26,439.6,445.2,436.3,439.2
2020/3/27,445.2,450,435.5,450
2020/3/30,420,428.4,413.3,426.1
2020/3/31,421.2,423.6,402.5,403
2020/4/1,400,410.9,395,399.8
2020/4/2,391.8,392.9,387.3,391.5
2020/4/3,391.1,396.6,383.8,386.8
2020/4/6,388,406.8,383.4,403.4
2020/4/7,422,424.9,403,415.6
2020/4/8,414.9,415.4,400,407
2020/4/9,412.2,413.3,402.1,408
2020/4/10,410,427.6,408,426
2020/4/13,420.7,431.6,419.9,420.8
2020/4/14,418.6,429.4,416.5,427.9
2020/4/15,421,425,413.1,417
2020/4/16,409.5,409.9,403.3,408.3
2020/4/17,414.5,419.4,410.7,412.9
2020/4/20,414,421.9,412.4,418.7
2020/4/21,415,418.4,413.4,416.5
2020/4/22,412,413.4,408.3,409.9
2020/4/23,409.1,418.6,408.4,418.6
2020/4/24,414.8,419.1,410.3,414
2020/4/27,414.1,426.2,411.7,423.5
2020/5/14,414.4,415.4,406.1,406.1
2020/5/15,410,410.3,403,403.9
2020/5/18,409,410.7,406.2,407.4
2020/5/19,418.9,425.3,416.8,423.9
2020/5/20,419.7,425.6,418.9,423
2020/5/21,428.1,428.7,421.8,422.4
2020/5/22,422.4,423.7,410.8,412.1
2020/5/25,418,420.8,417,419.7
2020/5/26,423,429.2,422.4,428.9
2020/5/27,439.2,448.8,435.8,444.5
2020/5/28,457.1,467.9,447,457.2
2020/5/29,447.3,453.9,444.2,444.2
